Calories,Fat (g),Protein (g),Carbohydrate (g),Sugars (g),Fiber (g),Saturated Fats (g),Calcium (mg),"Iron, Fe (mg)","Potassium, K (mg)",Magnesium (mg),Net-Carbs (g),Water (g),Omega 3s (mg),Omega 6s (mg),PRAL score,"Phosphorus, P (mg)",Sodium (mg),"Zinc, Zn (mg)","Copper, Cu (mg)","Selenium, Se (mcg)",Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Vitamin B6 (mg),Folate (B9) (mcg),Folic acid (mcg),Food Folate (mcg),Retinol (mcg),"Carotene, beta (mcg)","Carotene, alpha (mcg)",Lycopene (mcg),Lutein + Zeaxanthin (mcg),"Fatty acids, total monounsaturated (mg)","Fatty acids, total polyunsaturated (mg)",20:5 n-3 (EPA) (mg),22:5 n-3 (DPA) (mg),22:6 n-3 (DHA) (mg),Caffeine (mg),Theobromine (mg),Price per Weight (£/100Gram),GHG(kgco3eq/100g)
35.0,0.18,0.76,8.22,3.45,3.0,0.03,30.0,0.34,235.0,10.0,5.22,90.17,1.0,87.0,-4.129,30.0,58.0,0.2,0.017,0.7,0.066,0.044000000000000004,0.645,0.153,14.0,0.0,14.0,0.0,8332.0,3776.0,0.0,687.0,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0365
282.0,14.28,13.46,49.7,7.19,34.8,2.4619999999999997,330.0,17.3,1950.0,149.0,14.9,10.75,519.0,7487.0,-31.658,300.0,2867.0,4.3,1.0,20.4,0.25,0.94,11.6,2.094,28.0,0.0,28.0,0.0,15000.0,2090.0,21.0,310.0,3211.0,8006.0,0.0,0.0,0.0,0.0,0.0,2.236842105,0.09699999999999999
95.0,3.45,5.05,10.96,11.09,0.0,1.619,113.0,0.34,146.0,11.0,10.96,79.66,11.0,336.0,1.854,114.0,91.0,0.6,0.025,8.2,0.031,0.233,0.091,0.053,10.0,0.0,10.0,74.0,4.0,0.0,0.0,89.0,1116.0,427.0,0.0,1.0,10.0,0.0,0.0,0.1875,0.2781
171.0,7.42,24.61,0.07,0.0,0.0,2.595,14.0,1.22,408.0,27.0,0.07,65.23,25.0,672.0,11.734000000000002,248.0,498.0,4.34,0.13699999999999998,37.6,0.504,0.501,4.47,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3226.0,805.0,0.0,0.0,0.0,0.0,0.0,0.875,0.7282
19.0,0.07,1.75,2.84,2.62,0.0,0.045,64.0,0.04,101.0,20.0,2.84,94.88,1.0,17.0,-0.6709999999999999,53.0,25.0,0.22,0.018000000000000002,1.6,0.023,0.124,0.955,0.019,3.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,37.0,0.0,0.484848485,1.6477
73.0,1.92,9.95,3.94,3.56,0.0,1.23,115.0,0.04,141.0,11.0,3.94,83.56,7.0,75.0,5.185,137.0,34.0,0.6,0.021,12.4,0.044000000000000004,0.233,0.19699999999999998,0.055,12.0,0.0,12.0,90.0,6.0,0.0,0.0,1.0,486.0,76.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2781
111.0,2.7,20.33,0.0,0.0,0.0,0.67,10.0,1.03,238.0,23.0,0.0,74.94,50.0,480.0,11.530999999999999,198.0,75.0,1.19,0.05,16.9,0.069,0.134,7.875,0.42,7.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,830.0,670.0,10.0,10.0,30.0,0.0,0.0,0.5,0.6092
309.0,27.0,16.5,0.0,0.0,0.0,11.538,12.0,1.86,233.0,16.0,0.0,56.0,120.0,368.0,7.513,133.0,68.0,3.63,0.063,13.0,0.039,0.154,4.583,0.24600000000000002,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11038.0,488.0,0.0,0.0,0.0,0.0,0.0,0.7746835440000001,5.957000000000001
61.0,0.02,0.09,2.46,1.82,0.2,0.002,7.0,0.11,20.0,2.0,2.26,89.76,1.0,3.0,-0.41100000000000003,3.0,15.0,0.1,0.025,0.1,0.005,0.005,0.038,0.006,2.0,0.0,2.0,0.0,90.0,1.0,0.0,19.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.34,0.1585
390.0,18.2,6.39,50.81,26.13,1.9,4.647,161.0,3.05,166.0,35.0,48.91,22.38,8.0,5016.0,1.906,143.0,344.0,1.12,0.278,15.2,0.205,0.24,1.6969999999999998,0.047,45.0,32.0,13.0,34.0,1.0,0.0,0.0,66.0,7013.0,5727.0,0.0,1.0,7.0,5.0,86.0,0.4,0.1441
234.0,12.77,21.28,8.51,0.0,4.3,1.13,42.0,3.83,300.0,12.0,4.21,56.44,536.0,4044.0,12.300999999999998,245.0,400.0,0.65,0.5,7.4,1.2770000000000001,0.36200000000000004,12.765999999999998,0.851,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,3226.0,4581.0,0.0,0.0,0.0,0.0,0.0,1.19047619,0.2871
159.0,4.45,29.65,0.0,0.0,0.0,1.6569999999999998,16.0,2.86,381.0,15.0,0.0,64.02,14.0,216.0,15.802999999999999,268.0,389.0,4.5,0.059000000000000004,27.0,0.077,0.287,7.8629999999999995,0.773,5.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1902.0,298.0,2.0,11.0,1.0,0.0,0.0,1.2,5.957000000000001
68.0,0.8,4.47,11.36,2.99,4.9,0.14300000000000002,23.0,1.18,106.0,18.0,6.46,82.29,71.0,304.0,1.66,67.0,273.0,0.66,0.106,1.7,0.107,0.053,0.9790000000000001,0.055999999999999994,31.0,0.0,31.0,0.0,514.0,9.0,0.0,1350.0,71.0,375.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0455
268.0,0.0,0.0,66.91,46.55,0.0,0.0,6.0,0.05,28.0,4.0,66.91,32.4,0.0,0.0,-0.626,4.0,27.0,0.13,0.026000000000000002,0.6,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.2104
16.0,0.18,1.21,3.35,2.2,1.1,0.044000000000000004,15.0,0.35,262.0,17.0,2.25,94.64,56.0,33.0,-4.171,38.0,2.0,0.29,0.051,0.2,0.048,0.142,0.48700000000000004,0.218,29.0,0.0,29.0,0.0,120.0,0.0,0.0,2125.0,16.0,89.0,0.0,0.0,0.0,0.0,0.0,0.15492957699999998,0.0455
88.0,1.95,4.92,13.49,2.59,4.4,0.204,35.0,1.23,144.0,27.0,9.09,78.55,33.0,849.0,1.167,80.0,132.0,0.69,0.153,2.0,0.032,0.015,0.13,0.473,25.0,0.0,25.0,0.0,9.0,0.0,0.0,0.0,444.0,881.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.161
36.0,0.79,2.97,6.33,0.85,3.3,0.132,138.0,6.2,554.0,50.0,3.03,87.71,8.0,115.0,-11.197000000000001,58.0,56.0,1.07,0.149,0.1,0.086,0.098,1.3130000000000002,0.09,152.0,0.0,152.0,0.0,5054.0,0.0,0.0,5561.0,295.0,124.0,0.0,0.0,0.0,0.0,0.0,2.333333333,0.09699999999999999
412.0,8.39,4.8,81.09,26.2,2.0,1.6,286.0,25.7,186.0,29.0,79.09,2.19,347.0,1253.0,-0.762,143.0,629.0,10.69,0.25,13.8,1.1,1.2,14.3,1.42,643.0,639.0,4.0,429.0,0.0,0.0,0.0,1.0,5000.0,1600.0,0.0,0.0,0.0,1.0,42.0,0.301369863,0.0988
389.0,2.7,4.6,87.9,38.6,1.4,2.1,127.0,14.5,197.0,38.0,86.5,2.81,0.0,100.0,-0.779,102.0,424.0,5.0,0.332,16.1,1.21,1.37,16.1,1.61,323.0,319.0,4.0,1210.0,0.0,0.0,0.0,0.0,300.0,100.0,0.0,0.0,0.0,5.0,41.0,0.184,0.0988
79.0,0.39,16.79,2.17,0.1,0.0,0.13,6.0,0.32,67.0,9.0,2.17,76.71,4.0,60.0,8.719,60.0,1087.0,0.3,0.034,7.6,0.018000000000000002,0.028999999999999998,3.428,0.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,73.0,1.0,1.0,2.0,0.0,0.0,1.4,0.6092
247.0,1.24,3.99,80.59,2.17,53.1,0.345,1002.0,8.32,431.0,60.0,27.49,10.58,11.0,44.0,-19.375,64.0,10.0,1.83,0.33899999999999997,3.1,0.022000000000000002,0.040999999999999995,1.3319999999999999,0.158,6.0,0.0,6.0,0.0,112.0,1.0,15.0,222.0,246.0,68.0,0.0,0.0,0.0,0.0,0.0,2.125,0.09699999999999999
158.0,5.48,2.75,25.55,0.37,2.0,0.848,12.0,0.57,478.0,24.0,23.55,64.44,223.0,1278.0,-6.307,87.0,324.0,0.35,0.10400000000000001,0.4,0.13,0.032,2.077,0.261,23.0,0.0,23.0,0.0,3.0,0.0,0.0,16.0,1874.0,1502.0,0.0,0.0,0.0,0.0,0.0,0.1,0.037000000000000005
373.0,2.9,8.5,83.6,20.7,10.7,0.4,38.0,28.0,348.0,93.0,72.9,3.0,73.0,1125.0,4.02,274.0,102.0,2.5,0.3,40.9,0.6,0.7,8.5,0.8,170.0,128.0,42.0,0.0,4.0,0.0,0.0,166.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0988
138.0,2.48,28.99,0.0,0.0,0.0,0.6729999999999999,6.0,0.78,339.0,35.0,0.0,68.4,48.0,632.0,15.822000000000001,264.0,59.0,2.19,0.061,28.0,0.067,0.145,10.707,0.9079999999999999,7.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,713.0,759.0,4.0,8.0,6.0,0.0,0.0,0.5506607929999999,0.6092
49.0,0.47,1.79,11.02,0.08,1.7,0.16,10.0,0.68,88.0,25.0,9.32,85.42,10.0,132.0,0.45299999999999996,60.0,338.0,0.47,0.125,9.7,0.045,0.043,0.63,0.049,8.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,106.0,142.0,0.0,0.0,0.0,1.0,41.0,0.5555555560000001,0.0988
24.0,0.3,1.2,5.31,3.56,1.5,0.040999999999999995,14.0,0.96,297.0,15.0,3.81,91.28,6.0,115.0,-5.256,27.0,11.0,0.22,0.115,0.6,0.024,0.065,0.991,0.098,9.0,0.0,9.0,0.0,259.0,0.0,13895.0,24.0,44.0,121.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1427
215.0,11.98,26.86,0.02,0.02,0.0,3.02,21.0,1.07,291.0,25.0,0.02,59.78,97.0,1647.0,15.526,255.0,411.0,2.63,0.084,34.8,0.062,0.218,5.921,0.18100000000000002,11.0,0.0,11.0,18.0,0.0,0.0,0.0,0.0,5220.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.581395349,0.6092
293.0,25.1,12.5,3.4,0.0,0.0,8.873,0.0,0.64,564.0,14.0,3.4,55.5,230.0,2436.0,-2.1109999999999998,109.0,1036.0,2.12,0.046,25.0,0.264,0.179,3.175,0.28300000000000003,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12340.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.36,0.7282
32.0,1.25,1.12,3.95,3.24,0.2,0.18600000000000003,171.0,0.35,75.0,9.0,3.75,93.21,22.0,317.0,-2.79,19.0,58.0,0.3,0.064,0.8,0.033,0.127,0.17600000000000002,0.015,3.0,0.0,3.0,54.0,1.0,0.0,0.0,0.0,541.0,399.0,0.0,0.0,0.0,0.0,0.0,0.135658915,0.2781
251.0,3.26,10.39,63.95,0.64,25.3,1.392,443.0,9.71,1329.0,171.0,38.65,12.46,152.0,694.0,-27.361,158.0,20.0,1.19,1.33,4.9,0.10800000000000001,0.18,1.143,0.29100000000000004,17.0,0.0,17.0,0.0,310.0,12.0,20.0,454.0,739.0,998.0,0.0,0.0,0.0,0.0,0.0,2.8,0.09699999999999999
130.0,0.59,29.15,0.0,0.0,0.0,0.205,4.0,0.92,527.0,42.0,0.0,68.98,125.0,27.0,14.328,333.0,54.0,0.45,0.043,108.2,0.134,0.13699999999999998,22.07,1.038,2.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,138.0,175.0,15.0,5.0,105.0,0.0,0.0,2.75,0.3982
36.0,0.5,2.55,7.1,1.74,2.6,0.102,36.0,1.2,317.0,20.0,4.5,88.9,173.0,79.0,-4.361000000000001,56.0,21.0,0.33,0.083,1.5,0.107,0.08,0.607,0.17800000000000002,60.0,0.0,60.0,0.0,465.0,0.0,0.0,1290.0,38.0,255.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0455
289.0,17.35,22.54,9.42,0.0,0.3,4.61,21.0,1.37,185.0,21.0,9.12,49.39,60.0,3670.0,12.050999999999998,155.0,292.0,1.67,0.07200000000000001,25.5,0.115,0.18899999999999997,7.042999999999999,0.31,18.0,10.0,8.0,28.0,0.0,0.0,0.0,0.0,7090.0,4100.0,10.0,20.0,30.0,0.0,0.0,0.495049505,0.6092
54.0,0.0,0.2,13.41,9.36,0.2,0.0,2.0,0.11,42.0,3.0,13.21,86.2,0.0,0.0,-0.745,4.0,2.0,0.02,0.018000000000000002,0.0,0.38,0.43,5.0,0.5,4.0,0.0,4.0,0.0,7.0,1.0,0.0,29.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0317
186.0,0.06,0.06,6.94,5.58,0.1,0.006,3.0,0.09,21.0,2.0,6.84,69.74,6.0,11.0,-0.32,5.0,5.0,0.04,0.022000000000000002,0.1,0.013000000000000001,0.005,0.051,0.008,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.64,0.1585
53.0,0.0,0.0,27.7,0.0,0.2,0.0,5876.0,11.02,20.0,27.0,27.5,5.0,0.0,0.0,3.5469999999999997,2191.0,10600.0,0.01,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294120000001,0.1441
60.0,0.11,0.51,15.56,14.26,1.3,0.008,16.0,0.28,124.0,15.0,14.26,83.51,17.0,23.0,-2.71,7.0,1.0,0.1,0.107,0.4,0.102,0.021,0.284,0.075,5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.185185185,0.075
233.0,6.83,5.23,37.75,8.32,1.0,1.162,78.0,5.67,90.0,14.0,36.75,48.37,180.0,3652.0,7.237,215.0,461.0,0.4,0.07200000000000001,10.8,0.7,0.38,6.357,0.52,71.0,57.0,14.0,453.0,1.0,0.0,0.0,59.0,1554.0,3831.0,0.0,0.0,0.0,0.0,0.0,0.470588235,0.1441
54.0,1.75,3.27,6.28,3.99,0.6,0.205,25.0,0.64,118.0,25.0,5.68,88.05,75.0,584.0,0.054000000000000006,52.0,51.0,0.12,0.128,4.8,0.06,0.069,0.513,0.077,18.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,401.0,961.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0914
450.0,16.8,3.9,73.4,39.81,1.6,4.183,46.0,3.5,199.0,21.0,71.8,5.1,346.0,4677.0,0.595,109.0,244.0,0.47,0.218,2.6,0.373,0.188,2.843,0.018000000000000002,54.0,48.0,6.0,1.0,0.0,0.0,0.0,3.0,6730.0,5035.0,0.0,0.0,0.0,8.0,61.0,0.8275862070000001,0.1441
161.0,8.99,20.14,0.0,0.0,0.0,3.94,12.0,2.34,303.0,20.0,0.0,70.24,13.0,392.0,9.49,181.0,93.0,8.14,0.081,21.4,0.08,0.2,3.56,0.32299999999999995,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4590.0,410.0,0.0,0.0,0.0,0.0,0.0,1.013513514,5.957000000000001
60.0,0.13,0.37,14.77,14.2,0.2,0.025,11.0,0.25,104.0,10.0,14.57,84.51,5.0,17.0,-1.901,14.0,5.0,0.07,0.018000000000000002,0.0,0.017,0.015,0.133,0.032,0.0,0.0,0.0,0.0,5.0,0.0,0.0,57.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.249,0.1214
28.0,0.11,3.1,5.36,1.47,3.0,0.018000000000000002,51.0,0.61,180.0,20.0,2.36,90.72,42.0,13.0,-1.433,55.0,24.0,0.3,0.043,1.9,0.055,0.081,0.45799999999999996,0.13,30.0,0.0,30.0,0.0,597.0,19.0,0.0,1095.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.05888888900000001,0.0437
184.0,8.18,27.48,0.02,0.02,0.0,2.114,15.0,0.55,289.0,26.0,0.02,63.49,64.0,1087.0,15.924000000000001,255.0,347.0,0.92,0.043,30.6,0.078,0.133,9.397,0.299,11.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,3548.0,1166.0,0.0,0.0,0.0,0.0,0.0,1.020408163,0.6092
48.0,0.0,0.0,11.97,11.29,0.0,0.0,8.0,0.09,25.0,3.0,11.97,87.97,0.0,0.0,-0.599,3.0,10.0,0.01,0.01,0.2,0.022000000000000002,0.023,0.021,0.011000000000000001,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112121212,0.075
290.0,2.7,5.4,61.0,36.66,0.5,0.802,70.0,2.72,99.0,11.0,60.5,29.7,10.0,389.0,4.427,137.0,623.0,0.51,0.062,9.1,0.243,0.26899999999999996,1.932,0.052000000000000005,47.0,34.0,13.0,44.0,4.0,1.0,0.0,85.0,949.0,448.0,1.0,0.0,9.0,0.0,0.0,0.797101449,0.1441
69.0,0.16,0.72,18.1,15.48,0.9,0.054000000000000006,10.0,0.36,191.0,7.0,17.2,80.54,11.0,37.0,-3.2510000000000003,20.0,2.0,0.07,0.127,0.1,0.069,0.07,0.188,0.086,2.0,0.0,2.0,0.0,39.0,1.0,0.0,72.0,7.0,48.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1214
598.0,52.54,20.96,21.01,4.86,10.9,4.092,268.0,3.73,713.0,279.0,10.11,2.41,6.0,12945.0,1.831,471.0,3.0,3.31,1.099,2.0,0.077,1.197,3.637,0.136,55.0,0.0,55.0,0.0,1.0,0.0,0.0,1.0,33076.0,12955.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0278
18.0,0.2,0.88,3.89,2.63,1.2,0.027999999999999997,10.0,0.27,237.0,11.0,2.69,94.52,3.0,80.0,-4.101,24.0,5.0,0.17,0.059000000000000004,0.0,0.037000000000000005,0.019,0.594,0.08,15.0,0.0,15.0,0.0,449.0,101.0,2573.0,123.0,31.0,83.0,0.0,0.0,0.0,0.0,0.0,0.209,0.1427
82.0,0.0,0.07,2.6,0.96,0.0,0.0,9.0,0.27,71.0,10.0,2.6,86.86,0.0,0.0,-1.178,18.0,5.0,0.12,0.004,0.1,0.005,0.015,0.10800000000000001,0.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066666667,0.1585
282.0,12.89,14.14,53.99,10.34,34.9,2.14,229.0,21.14,2280.0,178.0,19.09,11.24,453.0,7314.0,-37.22,314.0,68.0,4.33,0.713,6.3,0.33,1.23,10.06,2.141,49.0,0.0,49.0,0.0,26162.0,595.0,0.0,18944.0,1695.0,7766.0,0.0,0.0,0.0,0.0,0.0,1.730769231,0.09699999999999999
393.0,37.13,13.66,0.0,0.35,0.0,12.615,6.0,0.38,201.0,13.0,0.0,46.74,276.0,5412.0,8.174,166.0,751.0,1.14,0.046,20.1,0.276,0.081,4.022,0.266,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,15922.0,5757.0,4.0,20.0,5.0,0.0,0.0,0.5,0.7282
27.0,0.2,1.03,5.61,2.84,1.9,0.054000000000000006,21.0,0.3,213.0,11.0,3.71,91.83,12.0,51.0,-3.59,26.0,209.0,0.19,0.04,0.3,0.037000000000000005,0.044000000000000004,0.513,0.129,19.0,0.0,19.0,0.0,2021.0,767.0,0.0,118.0,16.0,62.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0455
31.0,0.14,0.91,7.21,5.51,1.8,0.022000000000000002,15.0,1.82,148.0,17.0,5.41,90.96,4.0,45.0,-2.69,17.0,194.0,0.21,0.059000000000000004,0.5,0.01,0.04,0.157,0.057,30.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0,27.0,49.0,0.0,0.0,0.0,0.0,0.0,0.20588235300000002,0.0365
209.0,13.92,3.63,18.62,15.27,1.0,6.095,37.0,0.55,114.0,12.0,17.62,63.12,3.0,872.0,1.0190000000000001,66.0,269.0,0.37,0.031,3.3,0.026000000000000002,0.127,0.26899999999999996,0.05,20.0,2.0,18.0,96.0,24.0,0.0,0.0,48.0,5315.0,1043.0,0.0,0.0,3.0,0.0,0.0,0.601851852,0.1441
34.0,0.08,3.37,4.96,5.09,0.0,0.055999999999999994,122.0,0.03,156.0,11.0,4.96,90.84,1.0,2.0,0.221,101.0,42.0,0.42,0.013000000000000001,3.1,0.045,0.182,0.094,0.037000000000000005,5.0,0.0,5.0,61.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.207865169,0.2781
105.0,0.4,4.8,20.49,7.78,5.5,0.10300000000000001,50.0,0.29,296.0,32.0,14.99,72.6,78.0,93.0,-1.537,104.0,1.0,1.4,0.20600000000000002,4.5,0.15,0.06,0.43,0.13,24.0,0.0,24.0,0.0,64.0,0.0,500.0,16.0,35.0,172.0,0.0,0.0,0.0,0.0,0.0,0.204819277,0.161
287.0,19.58,14.85,12.84,0.0,0.3,3.662,19.0,0.95,261.0,24.0,12.54,50.82,125.0,4680.0,8.587,208.0,532.0,1.05,0.09,23.3,0.083,0.07200000000000001,4.763999999999999,0.183,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8337.0,4805.0,0.0,0.0,0.0,0.0,0.0,0.979381443,0.6092
34.0,0.19,0.84,8.16,7.86,0.9,0.051,9.0,0.21,267.0,12.0,7.26,90.15,46.0,35.0,-5.1,15.0,16.0,0.18,0.040999999999999995,0.4,0.040999999999999995,0.019,0.7340000000000001,0.07200000000000001,21.0,0.0,21.0,0.0,2020.0,16.0,0.0,26.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,0.15,0.075
333.0,14.59,19.77,49.9,0.64,38.0,0.62,689.0,16.23,1351.0,258.0,11.9,9.87,150.0,3122.0,-13.545,568.0,17.0,5.5,0.91,12.1,0.38299999999999995,0.379,3.6060000000000003,0.36,10.0,0.0,10.0,0.0,206.0,8.0,20.0,454.0,7125.0,3272.0,0.0,0.0,0.0,0.0,0.0,2.125,0.09699999999999999
380.0,4.4,5.2,84.5,34.8,5.1,0.8,385.0,17.3,231.0,31.0,79.4,2.3,208.0,1492.0,-2.448,154.0,457.0,14.4,0.213,7.3,1.4,1.6,19.2,1.923,385.0,366.0,19.0,539.0,57.0,37.0,0.0,803.0,1400.0,1700.0,0.0,0.0,0.0,4.0,36.0,0.4,0.0988
286.0,22.21,14.4,8.06,3.47,2.3,7.627000000000001,80.0,1.77,296.0,31.0,5.76,53.67,197.0,3151.0,7.797999999999999,239.0,666.0,1.66,0.12300000000000001,15.3,0.136,0.23,3.108,0.20199999999999999,36.0,0.0,36.0,22.0,0.0,0.0,0.0,0.0,9188.0,3346.0,5.0,13.0,4.0,0.0,0.0,0.520833333,5.957000000000001
49.0,0.4,0.64,10.68,8.68,0.6,0.31,100.0,0.33,79.0,11.0,10.08,87.63,0.0,8.0,-2.055,24.0,91.0,0.16,0.07400000000000001,0.7,0.01,0.051,0.106,0.011000000000000001,1.0,0.0,1.0,60.0,0.0,0.0,0.0,1.0,49.0,9.0,0.0,0.0,0.0,1.0,50.0,30.0,0.2781
136.0,4.8,21.79,0.0,0.0,0.0,1.617,24.0,0.61,359.0,25.0,0.0,72.4,18.0,465.0,10.125,216.0,60.0,1.97,0.068,38.3,0.484,0.18600000000000003,6.685,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,524.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7282
60.0,3.34,3.74,5.83,0.92,4.0,0.214,63.0,1.61,152.0,48.0,1.83,83.72,391.0,373.0,0.54,108.0,1104.0,0.64,0.07400000000000001,33.5,0.177,0.07,0.565,0.07,7.0,0.0,7.0,0.0,51.0,1.0,0.0,113.0,2182.0,774.0,0.0,0.0,0.0,0.0,0.0,0.772727273,0.09699999999999999
476.0,21.79,6.41,63.49,1.5,6.7,7.105,100.0,1.64,231.0,83.0,56.79,6.4,270.0,5210.0,3.405,233.0,324.0,1.61,0.113,4.8,0.21600000000000003,0.08,1.867,0.203,69.0,24.0,46.0,0.0,3.0,3.0,3.0,106.0,6935.0,5495.0,0.0,0.0,0.0,0.0,0.0,0.8666666670000001,0.1441
370.0,2.75,7.6,78.68,0.5,3.5,0.48100000000000004,8.0,1.16,219.0,98.0,75.18,9.82,30.0,811.0,6.597,275.0,6.0,1.96,0.327,25.2,0.27699999999999997,0.092,4.973,0.40700000000000003,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1024.0,841.0,3.0,0.0,0.0,0.0,0.0,0.396,0.3839
201.0,11.2,23.48,0.0,0.0,0.0,3.951,12.0,2.7,252.0,20.0,0.0,64.22,146.0,1341.0,13.017000000000001,203.0,65.0,2.6,0.231,22.4,0.26,0.47,5.1,0.25,10.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,3858.0,1487.0,0.0,0.0,0.0,0.0,0.0,1.37254902,0.6092
240.0,21.12,0.41,12.12,10.77,0.0,2.948,13.0,0.26,84.0,5.0,12.12,63.4,1434.0,9318.0,-1.317,15.0,993.0,0.07,0.019,2.0,0.02,0.0,0.131,0.064,0.0,0.0,0.0,0.0,21.0,0.0,16.0,0.0,5638.0,10748.0,0.0,0.0,0.0,0.0,0.0,0.34,0.5944
287.0,0.01,0.08,71.6,24.53,0.0,0.003,2.0,0.04,23.0,1.0,71.6,28.24,3.0,6.0,-0.424,2.0,0.0,0.02,0.02,0.5,0.009000000000000001,0.017,0.026000000000000002,0.005,5.0,0.0,5.0,0.0,2.0,0.0,0.0,12.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.34,0.075
338.0,0.6,3.3,85.4,1.88,0.0,0.0,21.0,8.87,2568.0,125.0,85.4,3.5,0.0,0.0,-50.948,140.0,412.0,0.89,0.12,1.8,0.0,0.335,3.88,0.121,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,0.9933333329999999,0.09699999999999999
269.0,0.0,0.0,73.14,73.2,0.0,0.0,13.0,3.6,63.0,10.0,73.14,26.0,0.0,0.0,-1.465,8.0,58.0,0.19,0.02,0.7,0.13,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.2104
0.0,0.0,0.1,0.0,0.0,0.0,0.002,2.0,0.05,54.0,5.0,0.0,99.3,0.0,2.0,-1.2109999999999999,1.0,2.0,0.02,0.006999999999999999,0.1,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.49,1.6477
854.0,94.0,1.5,0.0,0.0,0.0,52.3,2.0,0.17,16.0,1.0,0.0,4.0,860.0,2150.0,0.9,15.0,7.0,0.22,0.006999999999999999,0.2,0.006999999999999999,0.013000000000000001,0.259,0.03,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31520.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.666666667,5.957000000000001
